AR1AIC51187B98C03F	Theodor Zox	0.336106342	0.486766782	Not available
AR1BA6K1187B9A5656	Helen O'Connell	0.300743186	0.353135576	Lima, OH
AR1BZED1187FB4CDEE	Wendy Moten	0.302255689	0.491071814	Memphis, TN
AR1CB5G1187B9AFB8E	Electric Light Orchestra	0.531399329	0.79789001	Birmingham, England
AR1CD5Z1187B98F2C2	Pat Metheny / Charlie Haden	0.463979514	0.725974866	Shenandoah, IA
AR1DC0611A348EFB30	Statues	0.335677609	0.528527959	Sudbury, Ontario - Canada
AR1DGSO1187FB59B15	Eddie Turner	0.33121499	0.450743178	Not available
AR1DLF21187FB3CBF0	4Him	0.448593803	0.565089892	Not available
AR1DR0E1187FB48F61	Kathy Mattea	0.422127199	0.603383145	Cross Lane, WV
AR1E4V11187B99F400	Telecast	0.427795699	0.569245396	California - LA
AR1F3IJ1187B9980B4	The Galactic Heroes	0.297809313	0.432323768	Not available
AR1FOAY11C8A415F1E	Angela Stewart	0	0.054306241	Not available
AR1GNFR1187B9AD1FD	The Exies	0.453259925	0.796797414	Los Angeles, CA
AR1GW0U1187B9B29FD	Prince With 94 East	0.339385126	0.432529659	Minneapolis, MN
AR1GYND1187B9A9CD3	Diesel Boy	0.376688631	0.567814264	Santa Rosa, California
AR1H4F51187B9946A5	Sunidhi Chauhan / Anu Malik / Jatin Sharma	0.405767033	0.508495913	Not available
AR1HK7B1187FB55747	TYR	0.431854183	0.632608749	Not available
AR1I9KS1187B9AEFD4	SKYCLAD	0.429545085	0.592699548	Not available
AR1IL0W1187FB58B65	Rhinostar	0.270093713	0.433396307	Not available
AR1IY3B1187B98B384	Joanna Connor	0.332856515	0.479218001	Brooklyn, NY
AR1IY711187B9B0B50	The Katinas	0.43893285	0.606901383	Not available
AR1J7881187B9959D8	First Blood	0.388881954	0.662374026	San Francisco, CA
AR1JD6E1187FB5696C	James Last	0.38065636	0.601891975	Bremen, Germany
AR1JEKW1187B9ADFBE	Dead Hearts	0.454075447	0.593941714	Buffalo, NY
AR1JGQT1187FB56878	Jo-El Sonnier	0.320165416	0.46689796	Rayne, LA
AR1K7TQ11C8A414EC8	The Knux	0.445969434	0.683066099	Not available
AR1KMPF1187B99AA98	Lara & The Gumbo Lickers	0.306947609	0.557571059	Not available
AR1LG7D1187B99BAFF	Weedeater	0.421120112	0.674633734	Wilmington NC
AR1LKDU1187B991E0B	Bruce Carroll	0.345446816	0.480377596	Not available
AR1LQNB1187B9A6AE5	La Portuaria	0.30571906	0.522888132	Not available
AR1M7ZD1187B9B0D55	Winston McAnuff_ The Bazbaz Orchestra	0.27826354	0.413026885	Not available
AR1N3PB1187B9B25C1	Andres Calamaro	0.527368163	0.649677891	Not available
AR1N6N61187FB4E25E	Mongo Santamaria	0.360053307	0.540037749	Havana, Cuba [Jesus Maria]
AR1NJEP1187FB4F4C1	22-20s	0.4642775	0.593240644	Not available
AR1NRA91187FB404C3	Jazzy B	0.31685326	0.612244817	Not available
AR1NT3H1187B99F67B	Skrape	0.366592713	0.505846145	Orlando, Florida
AR1OBRC1187FB59AD4	Behemoth	0.550422825	0.84219335	POLAND
AR1PCLK1187FB5BBFF	Angelo Badalamenti	0.399451724	0.698770478	New Jersey
AR1PNWN1187FB4A404	El Gran Combo De Puerto Rico	0	0.597531865	HOUSTON, Texas
AR1PQYO1187B98BEC9	HA(c)lio Ziskind	0	0.351269291	Not available
AR1PRQ21187FB3B481	Generation X	0.39903377	0.611180947	Not available
AR1PXQC1187B99E17A	Aurlus MabA(c)lA(c)	0.271051346	0.302673925	Not available
AR1Q25M1187B9B0D73	De La Soul / MF Doom	0.513065655	0.745625188	Amityville, NY
AR1QXAQ1187FB47FAC	Sticky Fingaz	0.403784235	0.542512528	Brookyln, NY
AR1RHCO1187B9AF0BF	Vince Guaraldi / Bola Sete	0.414892612	0.57810363	San Francisco, CA
AR1RKB91187B9A56CB	Lambda	0.334080824	0.477151293	Not available
AR1RMYB1187FB5A59E	Incubus	0.579441938	0.899279599	California
AR1RNCJ1187FB3D227	Fastball	0.463264019	0.64780203	Austin, TX
AR1RZ1E1187FB5A62E	Mick Clarke	0.299994748	0.457871326	Not available
AR1S5O61187B9898AC	Chris Eaton	0.333663204	0.486562643	California
AR1SFKQ1187B98AF13	Lauren Wood	0.383470328	0.491910771	California - LA
AR1SQSG1187B9AC782	Kent	0.487595648	0.700570065	Eskilstuna, Sweden
AR1SYBE1187B992798	Kira	0.436044792	0.580600204	Wuppertal, Germany
AR1U3BY1187B9B136F	God Lives Underwater	0.363386415	0.564496972	Not available
AR1USMR1187B9B6CD1	Tullycraft	0.370036794	0.596593624	Not available
AR1VB2W1187B9901C5	Rod Piazza & The Mighty Flyers	0.322704932	0.509984625	California - LA
AR1VCLT1187FB4C8AC	Tum Tum	0.350628947	0.59249498	Not available
AR1VWD91187FB4CE99	The Animals_ Sonny Boy Williamson	0.482486802	0.407372281	Newcastle
AR1W3MA1187B99E6D8	Danny Wright	0.365302191	0.490897988	Texas
AR1WC0X1187B991056	Jefferson Starship	0.418946871	0.62812134	San Francisco, CA
AR1WDRJ1187B9BA4B8	BuzzovA!"en	0.301505878	0.503354614	Not available
AR1WLWQ1187B989B85	Dealership	0.307188709	0.494911483	Not available
AR1WU211187FB57E2B	Terry Riley	0.409762631	0.60981436	Colfax, CA
AR1X2H01187B98CCF2	Maurice Chevalier	0.391585329	0.502462602	Menilmontant, France
AR1XA631187FB57662	Ruben Cossani	0.57266469	0.780815619	London, England
AR1XE381187FB4C685	Kane	0.377961532	0.58893851	California - LA
AR1XR3N1187FB372C5	Koordinate Of Wonders	0	0.058400937	Not available
AR1XUYS1187B9A44D7	Natalie MacMaster	0.380809326	0.553176509	Not available
AR1XVTM1187B996D57	I Nuovi Angeli	0.345800228	0.53582261	Oregon
AR1XZ0N1187B9941D5	Noah Lewis	0	0.380341154	Henning, TN
AR1Y0N71187FB43209	Anat Ben David	0	0.500656728	Not available
AR1Y2PT1187FB5B9CE	John Wesley	0.452789477	0.560557984	Brandon
AR1Y37Q1187B9B66D2	Suicide	0.394908897	0.710269167	New York, NY
AR1ZHYZ1187FB3C717	Faiz Ali Faiz	0.306676094	0.363280571	Not available
AR1ZKBE1187FB53629	Kraftwerk	0.52041211	0.74151813	Di?1/2orf, Germany
AR1ZNJO1187B993E46	Cadet	0.363566183	0.494131652	Eugene, OR
AR1ZYLH1187B98C159	Naughty By Nature;Naughty By Nature featuring Zhane	0.458595403	0.679749124	East Orange, NJ
AR1ZZOW1187B99BA84	Bumblefoot	0.448407442	0.645533997	New Jersey
AR202MX1187B9B0383	Tanto Metro & Devonte	0.336726841	0.611788254	Not available
AR20BO61187B9B880E	Patton Oswalt	0.453629718	0.592797346	Portsmouth, VA
AR20CFC1187B98A25D	Ray Charles	0.673207275	0.759912526	Washington
AR211WC1187FB52425	Time Zone	0.345866665	0.4697796	HARPERSVILLE, Alabama
AR219DK1187FB4CEFC	ATB	0.508177085	0.790696466	Not available
AR21EJD1187FB3B9A9	Beto y sus Canarios	0.40941362	0.564584043	Guerrero
AR21JFF1187B9A5CBA	Six Brown Brothers	0	0.321448433	Not available
AR21JV01187B999138	Bill Murk	0	0.184250147	Not available
AR21K7Q1187FB3D248	12 Gauge	0.160740545	0.480161598	Not available
AR21YNH1187FB49649	Ms. Dynamite	0.383863704	0.589694605	London
AR223M11187B9ADDD6	Marty Robbins	0.479045991	0.609896793	Glendale, AZ
AR22KLC1187B98E812	Kaija Koo	0.379228069	0.50087616	Not available
AR22KZ51187B9A0A31	Five Fingers of Funk	0	0.383073612	Not available
AR22R8A1187FB46B9E	Shanadoo	0.336141578	0.545803433	Tokyo
AR23C041187FB4D534	50 Cent	0.588649959	0.883487085	Queens, NY
AR23EC41187FB4805D	The American Boychoir	0.291883422	0.409827635	New Jersey
AR23F7J1187B9A550F	Al Dexter	0.307600664	0.407019314	Jacksonville, TX
AR23MLO119B8668CDA	Jaco & Mixxmaster	0.19742668	0.350755308	Not available
AR23SSG1187FB3AC75	Rainie Yang	0.370095929	0.486921796	Not available
AR243ZT1187B9A98D2	Otis Spann	0.368689373	0.534464352	Jackson, MS
AR25LGJ1187B9B2492	Doug Sahm Tex Mex Trip	0.38238937	0.519686313	San Antonio, TX
AR25WM21187FB461B3	Francis Lai	0.371711094	0.552719818	Not available
AR261YW1187FB374B3	Warrant	0.489149817	0.696450939	GERMANY
AR26X1C1187B9B0A1B	Conway Twitty	0.493711077	0.663231985	Friars Point, MS
AR26XQ61187FB36CF3	Geggy Tah	0.335335108	0.518337026	Not available
AR27CRT1187B9BA011	Jordan & Baker	0.25889082	0.471391496	Not available
AR27XEH1187FB4EC83	Les Blaireaux	0.398994116	0.528865832	Lille (59)
AR280881187B98BA28	YGGDRASIL	0.347098105	0.522008233	Lund, Sweden
AR286CH1187B9B8441	James Ingram	0.461526217	0.565750644	Akron, OH
AR28FIY1187B996C77	Dijous Paella	0.288218764	0.486176459	Not available
AR2ABYH1187B9A0C67	BrAPderna Djup	0.247359319	0.346073476	Not available
AR2AGLK1187B9AAAD0	Year Long Disaster	0.369803828	0.78041271	Los Angeles, CA
AR2B3VQ1187FB54129	Jeff Johnson	0.375955244	0.704682952	Dallas, TX
AR2B8ON1187FB58456	Marcelo Radulovich	0	0.473076881	Not available
AR2BBHS1187FB4AE06	Jeff Beck Group	0.321366997	0.528736353	Not available
AR2BG0R1187FB398C3	Dax Riggs	0.473918437	0.627917468	Houma, LA
AR2BU3O1187B98EBDA	Raymond LefA"vre	0.3120473	0.430787015	Not available
AR2C9UQ1187B98E69F	Roy Roberts	0.252333656	0.38442395	Livingston, TN
AR2CM6U1187B999EB7	Basic Channel	0.360200448	0.553637086	Berlin, Germany
AR2D0XK1187B98EC4A	Johnny Pearson	0.323997369	0.421853164	Not available
AR2D6TV1187B9B2FBF	FIR	0.384202939	0.539401205	Not available
AR2DKN01187FB3AA39	Wesley Tuttle	0.112417868	0.300499047	Lamar, CO
AR2EBRG1187B9B07C8	Old Man's Child	0.42844194	0.635483455	Norway
AR2EHC11187B9AD895	Satan's Host	0.379902866	0.504300516	Not available
AR2EO6H1187B9A3B92	Brian Tyler	0.44269672	0.67529547	Not available
AR2F0FX1187B9A9ECE	TAKARU	0.35018169	0.481599949	Not available
AR2F37U1187B990860	Gina V. D'Orio	0.124010097	0.25014817	Not available
AR2F4501187FB3EC2E	Sounds Of Blackness	0.370566684	0.538104749	Minneapolis/St. Paul, MN
AR2FAMK1187FB4CF60	AFI	0.554938523	0.909247284	Ukiah, CA
AR2FJV21187B98EBE3	Legacy Five	0.367355344	0.488237366	Tennessee
AR2FSX31187B98E3EF	Ricky Martin Feat. La Mari de "Chambao	0.481426937	0.730959086	San Juan, Puerto Rico
AR2G8SU1187FB4A871	James Carter	0.339020747	0.498946148	Detroit, MI
AR2G8UI1187FB3F33C	Barbara Fairchild	0.371237574	0.428300267	Knobel, AK
AR2GU4Y1187B99F35E	Pescado Rabioso	0.425417872	0.553128999	Not available
AR2H1J41187FB5C640	Danny Elfman	0.549445961	0.766826206	Los Angeles, California
AR2HFII1187FB378BC	Jaydee	0.371026654	0.575982702	Washington
AR2HXXS1187B9AF3E2	Jesus Jones	0.420627401	0.592472073	Not available
AR2J2WF1187FB46271	Francis Dunnery	0.383524247	0.54858513	Egremont, Cumbria, England
AR2JD2Z1187B998A90	Ethel Merman	0.341254769	0.493593024	New York, NY [Astoria, Queens]
AR2K2CM1187B98D4F1	Fran Perea	0.383394322	0.525332914	Malaga,Spanija
AR2KPDL1187B9A6BD8	Andre Popp	0.336219533	0.420364463	Not available
AR2KSTE1187FB57A36	Petra	0.475393063	0.798158656	Fort Wayne, Indiana
AR2L2GV11C8A42C818	Marcel Azzola	0.216606465	0.319704942	Not available
AR2MD2P1187FB5B328	Marshall Crenshaw	0.403250466	0.544488201	Detroit
AR2MEUK1187B992D1B	Jeff Scott Soto	0.407344288	0.606193496	Not available
AR2N0221187FB48FB8	David Robertson	0	0.421917561	Canberra, Australia
AR2NJG71187FB5203E	Roni Size	0.478490733	0.674160475	Bristol, England
AR2NJW11187FB3F474	Rincon Morales	0.157207694	0.03692891	Not available
AR2O20V1187B989AF6	Black Tambourine	0.397170342	0.575805715	Not available
AR2O3B51187B98CD94	Cece Winans	0.540832552	0.637772159	Charlotte, NC
AR2O84Q1187FB5BF74	Salt The Wound	0.445222198	0.642030477	Not available
AR2OH7O1187B99FE4E	Torcuato Mariano	0.311757783	0.502866928	Not available
AR2OPWW1187B9A5057	Schoolyard Heroes	0.370725818	0.616752865	Seattle, WA
AR2P71H1187B9B8C00	Kool Savas	0.449423635	0.603382768	DE
AR2PNSZ1187B9AF0A4	Pardesi	0.256350363	0.386383775	Not available
AR2PT4M1187FB55B1A	Los Chichos	0.420570307	0.561589946	Not available
AR2RVGR1187B9B3219	Robin Frederick	0.241224275	0.431707036	Los Angeles
AR2S4CA1187B99632E	FFH	0.461026521	0.601245988	Not available
AR2S6UD1187B9B944F	LeA3n Gieco	0.358435364	0.562614768	Not available
AR2SGQW1187B9B9E7C	KRS-One	0.520489571	0.730246319	Not available
AR2SMD91187B9B0582	Mighty Mighty Bosstones	0.47594129	0.699262056	Boston, MA
AR2TT8P1187B9B624D	O'2L	0.291498632	0.379173496	Not available
AR2UQQ51187B9AC816	Gipsy Kings	0.540630686	0.710445622	Arles, France
AR2VJMU1187B9947AF	Donna Fargo	0.402627793	0.496043252	Mount Airy, NC
AR2VLIP1187B99F897	All Shall Persih	0.523561642	0.741848576	Not available
AR2VROU1187FB532D7	The Tokens	0.407539019	0.604282094	Brooklyn, NY
AR2W4T81187FB410A7	David Gilmour Featuring Richard Wright	0.541656322	0.716035209	Cambridgeshire, England
AR2WUJP1187B99364C	Nicola Fasano feat. Paula B.	0.37254757	0.434900975	Not available
AR2XBPG1187B98FCBE	Planxty	0.382591638	0.548189066	Not available
AR2XH7R1187B998D30	Renato Borghetti	0.317542514	0.462975288	Brazil
AR2XI6G1187B9AE7DA	Fat Joe	0.572027854	0.822908534	Bronx, NY
AR2XRFQ1187FB417FE	Julie Zenatti	0.434859589	0.626957723	Not available
AR2XSQR11C8A415656	Taya wooden	0.116991974	0.29411663	Not available
