SOAEEXM12A8C13D6E3	Fuckaz	2008	0.586776932	AR040M31187B98CA41	266849	327.99302	0.165	311.124	96.02	5	2	-7.843	1	illbient
SOAEGFO12A6D4F87AA	Sound Clash (featuring Beenie Man) - FattaSly Extended Mix	1996	NA	ARJXZX41187B9B6A43	28491	414.24934	0.288	401.026	106.821	5	6	-8.164	1	jazz rap
SOAEGKR12A58A79091	What's He Doin' In My World	1967	NA	AR14CJ91187FB3A994	295719	128.96608	0.16	123.356	102.151	5	1	-11.863	1	honky tonk
SOAEGMV12A8C1455F2	Blink Of An Eye (Alternative)	2002	0.270775999	ARYBGMF1187FB4D82C	525626	255.32036	2.316	238.782	104.04	4	11	-4.521	1	dance rock
SOAEHWD12A58A7E36C	Metamorphosis	2001	0.457447167	ARDDWUI1187FB379F7	550937	306.38975	0	302.08	129.962	4	7	-5.306	1	death metal
SOAEHZK12AB0182ADF	20 horas de nada	2009	NA	AR05IU31187B9B9A1A	409785	216.58077	0.154	208.138	121.687	4	2	-7.91	1	latin pop
SOAEJTI12A8C145051	Shogun [with fade_ for special edition]	2008	0.49271364	ARJBWQI1187B9B17D1	317615	678.76526	0.106	661.333	140.112	4	11	-4.002	0	alternative metal
SOAELDS12A8AE47F30	Need (LP Version)	0	0.411670091	ARYJ6RP1187B9B3827	185936	210.70322	0.403	207.128	111.379	4	9	-12.22	0	ccm
SOAEPLE12AB0186815	That Blows My Mind (Slammin' and Way Out There!)	1998	0.386790177	ARSF4161187B9B449F	457876	228.93669	0.34	212.753	177.563	3	2	-5.376	1	blues-rock
SOAEQKJ12A58A761EA	Certified Gangstas (featuring Jim Jones Camron & Bezell)	0	0.407233015	ART62WC1187FB47E80	76216	210.23302	0	210.233	69.555	7	7	-6.647	1	gangster rap
SOAERUU12A8C13F302	Falling Down [Live Acoustic]	0	0.539539783	ARR3ONV1187B9A2F59	521416	312.05832	0.16	305.267	103.995	4	9	-13.016	1	art rock
SOAERZM12A8C13CA55	Little Bluebird	1995	NA	AR7AOEJ1187FB3D279	113280	394.762	0.364	379.391	167.665	3	0	-14.245	0	electric blues
SOAESFB12A8C13573F	Time Travel	2002	0.425124658	ARSL3N21187B98DFC5	285187	275.19955	0	261.155	121.667	5	2	-16.683	1	chill-out
SOAESJW12A8C137CC2	Musical Episode	2005	0.345802234	AR3PN3R1187FB4CEBD	206882	234.44853	0.374	222.546	102.055	1	10	-10.173	0	roots reggae
SOAEUQV12AB01813F8	Early In The Morning	2002	NA	AR4GAFY1187B9B639D	460183	237.66159	0	235.096	151.284	4	2	-4.651	1	blues-rock
SOAEWDR12A8C13D286	It's In The Book (Album Version)	0	NA	ARK0VFZ1187FB4309B	113179	232.09751	0.508	214.703	127.686	4	2	-11.922	1	symphony
SOAEXGD12A6D4FB738	Caravane (Live 2006)	2007	0	AREJXK41187B9A4ACC	63249	234.39628	0	230.557	99.75	1	7	-6.373	1	chanson
SOAEYFM12AC3DF51A2	Hesitate	0	NA	ARUJSSR1241B9CAF37	683433	209.57995	0	205.038	110.644	3	1	-7.83	1	singer-songwriter
SOAFAGP12A81C22CC3	Viimeiset hitaat	1995	0.458288207	AR22KLC1187B98E812	131443	192.23465	4.156	173.935	115.671	4	0	-13.012	1	humppa
SOAFEJH12A6D4F971F	Forget Me Knots (Bailey Remix)	0	0.215080319	AR2NJG71187FB5203E	30736	397.08689	0	397.087	87.351	4	6	-5.456	1	jungle music
SOAFFAD12A8C130310	My Funny Valentine	2003	0.471971172	ARNITNO1187FB555D3	282491	266.60526	4.795	258.67	61.018	1	0	-14.818	0	latin jazz
SOAFGEU12A8C13FAD7	Don't Laugh	0	NA	ARUVPZF1187FB4880D	250759	142.99383	0.397	137.642	108.873	4	7	-16.584	0	country gospel
SOAFHDJ12A8C13F6FF	Nehi Mamma Blues	1995	NA	ARSX3I61187B98FAC7	174759	190.92853	0.257	183.234	172.348	4	2	-16.079	1	country blues
SOAFHKH12AC90757B7	Josy	2002	NA	AR9696A1187FB550A1	785327	215.01342	0	215.013	133.812	3	0	-8.121	0	chanson francaise
SOAFHVH12AAF3B11C8	The Drop-Off	2006	0.471578248	ARUHYH21187B98BA89	358351	219.89832	0	210.686	165.224	3	4	-3.926	1	roots rock
SOAFHVT12A8C141A9F	Washboard Swing	0	0.249065795	AR84AQE1187B98AD9C	174657	184.78975	0.403	179.078	95.666	4	0	-14.727	1	delta blues
SOAFIPD12A8C13A261	Mozart	1989	0.608500079	AR89DTT1187B9A7ED5	298921	192.20853	0.357	183.229	139.189	3	2	-23.988	1	meditation
SOAFJWE12AB01837B3	Come With Me	1983	NA	ARC6J781187B98F02B	452608	325.66812	0	318.375	176.18	4	11	-12.861	0	latin jazz
SOAFKTW12AB018A7A2	Fuckin' Wita Psycho	0	NA	AR32JLC1187B9946AF	816522	359.65342	0	359.653	178.934	4	10	-6.644	0	gangster rap
SOAFNMG12A8C136D00	I Still Haven't Found What I'm Looking For	2003	0.270746494	ARY1P2B1187B9B78F5	154511	180.00934	0.554	169.599	96.962	4	1	-13.943	1	lullaby
SOAFQPT12AB018A8BF	You Made Me The Thief Of Your Heart	0	NA	ARW1BRR1187B996332	673813	393.76934	3.622	371.432	106.865	4	6	-14.383	1	irish folk
SOAFQZW12A58A77CA5	Ju Ju	2001	0	ARYFXQ21187FB4DAEF	459869	427.07546	0.136	415.759	213.718	5	1	-9.428	1	latin jazz
SOAFTRY12A6D4F81C7	Consumers (Album Version)	1989	0.463489662	ARB1CNO1187FB4CE93	38588	130.66404	0	118.544	130.49	3	11	-7.204	0	deathrock
SOAFUDP12A6D4F7211	Deep Night/Softly As In A Morning Sunrise (Medley)	0	0.525497119	AR7UOUK1187B99078C	29321	340.11383	0	333.201	112.097	4	10	-12.752	0	space age pop
SOAFUPM12A6D4FD26F	A Brief History of Shitty Comedy	2004	0.509640966	AR20BO61187B9B880E	271629	121.96526	0	116.796	75.669	3	8	-13.322	0	parody
SOAFZGF12AB01823ED	I Will Shelter You	0	NA	ARTCO131187B9B9ADB	536785	252.00281	3.564	237.32	147.576	4	0	-7.853	1	ccm
SOAFZRZ12A58A7AF39	So Many Roads	0	NA	ARGHV4C1187B995847	650736	174.57587	0.479	163.08	117.044	4	7	-9.302	1	country rock
SOAFZZF12AB0186C77	Come On Home	0	0	AR31BYO1187FB5336C	553628	189.88363	0.225	180.901	123.29	4	2	-10.614	1	ccm
SOAGAFW12AB0181E97	Feel Better	0	NA	ARRVIZY1187FB41246	328151	330.1873	0	314.787	176.02	4	0	-10.454	1	twee pop
SOAGASM12A8C13DEBF	In The Good Old Summertime	0	NA	AR3EABF1187B98AD35	301426	72.01914	0	72.019	89.898	3	0	-14.57	1	vaudeville
SOAGBCW12AB0183D8F	With a Little Dub From My Friends (feat. Luciano and U Roy)	2009	0.454042766	AR9SU0S1187FB53D0F	415336	196.23138	0	189.417	183.048	4	4	-9.311	1	roots reggae
SOAGBQA12AB0180400	Amor a Medias	2005	0.576399981	ARX0X2D1187B99F515	514551	253.90975	0.107	244.727	136.945	4	9	-5.548	1	pop rock
SOAGCNO12AB0187A1A	Revelations	2007	0.47212112	ARE0OLY1187B9AD19F	789605	243.722	0.165	239.56	126.105	4	9	-4.852	1	urban folk
SOAGEPT12A8C137139	Eu E A Brisa (2000 Digital Remaster)	0	NA	ARAHQDS1187FB55275	150516	167.67955	2.525	163.95	87.294	5	10	-10.204	1	brazilian pop music
SOAGEUK12A8C137581	Only You	1997	0	ARPAL0H1187B990A8E	369221	175.12444	0.398	166.29	137.476	4	2	-11.778	1	chanson
SOAGFDS12A6D4FBDB3	Phillippe	0	NA	ARSZIBW1187B994053	64181	89.10322	3.355	89.103	141.233	5	1	-32.238	1	instrumental pop
SOAGHMH12AB0180285	Ma Louise	0	NA	AR1X2H01187B98CCF2	546663	193.20118	0.497	190.003	140.956	7	0	-27.433	1	chanson
SOAGIPB12AB0181E21	No One	0	0.265861049	ARTZMXB1187B990A55	625137	265.58649	0	261.149	93.001	4	4	-8.723	1	smooth jazz
SOAGJGA12A6D4F980C	Love Is Gonna Bring Us Back Alive	1989	0.469712431	ARXPE571187FB4AFD0	47592	291.57832	0.102	280.143	189.524	4	7	-19.544	1	folk rock
SOAGRCT12AAF3B5E13	Prison Bound Blues	0	NA	AR6DGPH1187B998587	434249	250.56608	0.345	241.662	86.201	4	7	-9.422	1	memphis blues
SOAGRFG12AC468768A	Les DA(c)penaillA(c)s	0	0	ARC4O5Z1187B9AE91F	607335	110.10567	0.496	106.04	133.96	3	0	-6.566	1	freestyle
SOAGRTC12AC468B954	Ask Fi War	0	NA	ARMPQIE1187FB3D4EB	700059	227.5522	0.182	222.848	114.272	5	1	-7.113	1	dancehall
SOAGTVP12AB0189926	Bonnie Kate / Jennie's Chickens (medley)	0	NA	AR8VZW31187B9B7217	559297	186.53995	0	181.209	112.016	4	10	-18.03	1	irish folk
SOAGUHP12A58A77F2C	Give Me Your Word	0	0	ARTHWIZ1187FB4258D	338983	152.18893	0.374	146.826	101.335	4	6	-14.712	0	country rock
SOAGWGQ12A8C13F9A5	One of Us	2005	0.215080319	ARELMNO1187FB52929	710248	193.35791	0.287	185.417	106.14	1	3	-7.474	1	free music
SOAGWHY12A679C80A8	Columbia	0	0.702112063	ARBUOOR1187B997391	579824	376.99873	7.506	343.226	100.382	4	7	-3.811	1	british pop
SOAGXBV12A6D4F70BD	Ulcer Breakout	1996	0.715280106	ARPQ4Z01187FB3A736	27767	154.85342	0.38	141.375	122.125	4	2	-3.865	1	noise rock
SOAGYDL12AB0183518	Expire	0	0.624746111	ARE9J081187FB4E58B	547424	479.45098	0	450.694	86.155	4	6	-10.258	1	illbient
SOAGYNF12AB0187EEE	The Jezebel Spirit	1981	NA	ARBFCK11187FB4C89B	647942	296.33261	0.334	287.277	118.203	4	1	-8.209	1	art rock
SOAHAEF12AB017E6A5	I'm In Love	0	NA	ARXK4YK1187FB4D0C4	631274	333.21751	0	323.913	130.016	4	0	-6.883	1	big beat
SOAHARW12AB017BAE8	Blues All Around My Bed	2002	0	AR858UO1187FB437B4	485079	154.30485	0.206	148.712	179.081	1	9	-11.301	1	blues
SOAHAZZ12AAF3B464A	Lord of Shadows and Golden Wood	1993	0.541551998	AREBWEH1187B99EA9A	480803	202.91873	3.454	183.13	130.955	4	11	-18.65	1	illbient
SOAHDEK12A8C13A82E	Neir	1992	NA	ARQVLQJ1187B98F11F	160073	255.55546	0.44	245.365	162.134	4	1	-7.921	1	progressive house
SOAHDOA12A6D4FA830	Swinging On A Star	1990	0.591291373	ARGSJXS1187B994788	671457	156.02893	0.316	147.499	108.103	4	10	-9.931	1	northern soul
SOAHFGP12A6D4FB62E	You Said You Loved Me	0	0.263689888	ARCYJTW11F4C840F74	240395	175.98649	0.473	169.268	101.485	3	10	-11.91	1	doo-wop
SOAHNZK12A6D4F79A9	Yesterdays	0	0.334706549	ARDE7I31187FB43352	24521	483.39546	0.571	457.189	70.256	3	9	-33.045	0	latin jazz
SOAHOBN12AB01835BF	Bass Fanactiks	0	0	ARDTPOC1241B9CE246	563573	240.92689	0	234.568	165.023	4	4	-10.706	0	ghetto tech
SOAHPOW12A8C142E38	Isku PitkA$?stA$? Ilosta	2009	0.637828866	ARSZX2G1187B98FCCF	472541	250.8273	0	243.635	99.995	1	7	-4.535	1	folk rock
SOAHRFR12A8C142155	Rotting Fumes	0	0.327736683	ARI8GY11187B988DF4	237875	107.57179	0	105.198	108.917	1	10	-9.883	0	grindcore
SOAHRLX12A58A7C372	A Little Louder	2003	NA	ARHP6H31187FB4A38C	725530	356.41424	0.369	338.541	135.99	1	0	-7.36	1	breakbeat
SOAHRPF12AC468D610	Pussy Hole	0	NA	ARGBGC71187FB3DD0B	793434	194.29832	0.189	191.245	149.984	4	0	-12.624	1	bass music
SOAHRTY12AC468AF45	The Benevolent Path	2007	NA	AR3YJMO11C8A42B348	699988	379.29751	0	379.298	100.078	4	7	-3.738	0	avantgarde metal
SOAHTKN12A6D4FC189	Where You From	0	NA	ARJ4B7V1187FB4CB90	176238	33.14893	0	33.149	174.211	4	1	-8.521	1	electro
SOAHUNU12A6D4FEDCB	Restcure	0	0	ARM9D241187FB4DB7D	272680	204.90404	0.235	201.253	93.908	4	7	-3.869	1	pop rock
SOAHYMX12AB0182021	Sfm	2001	0.595478748	ARFSPOV1187B9B2363	344654	161.85424	0.322	149.537	130.862	7	7	-4.665	1	progressive house
SOAIAWN12AB0187356	Pobre diabla (Directo 09)	0	0.266955186	ARZBOES1187FB40178	586019	236.77342	0	236.773	122.645	5	9	-4.548	0	cumbia
SOAICRG12AB01864FE	Fritzy & Helen Hanft (Album)	0	NA	ARKC83D1187B9AB367	665930	128.91383	0	126.142	138.489	1	11	-16.174	1	ccm
SOAIEFA12AC9097225	The Four Big Ones (Essential Authors And Works)	2001	NA	AR93K7R1187B9AC92A	737314	265.7171	0	265.717	124.448	4	5	-6.409	1	blues
SOAIEMM12AB017EC98	Locust Street (Album Version)	0	NA	ARUKN9H1187B9B71C8	448018	254.74567	0	248.105	98.176	1	7	-7.183	1	blues-rock
SOAIGNB12A67020200	If You Should Walk Away	1967	0.239629098	AR5GMAV1187FB3A8F5	8476	192.65261	0.212	188.726	160.011	4	10	-13.781	0	motown
SOAIGUM12A6D4F6FCB	Nubia (LP Version)	0	0.405052003	ARSYOWS1187FB41157	34575	223.89506	0.148	214.808	113.058	1	2	-9.899	0	blue-eyed soul
SOAIJKC12A8C131D6F	Why Get Up	1986	0.509640966	ARBFDJW1187B9AD27A	282456	229.8771	0.115	227.056	125.676	1	10	-9.406	1	blues-rock
SOAIJOW12A8C13C1E4	Sample Track 14	0	NA	ARLLANI1187FB5116F	462684	184.47628	0.715	171.148	105.948	4	1	-14.276	1	hip house
SOAIOOJ12A8C1385D2	After Hours	2004	0.553166754	ARP7ILI1187B9AE9F7	302041	164.12689	8.423	148.573	113.874	4	4	-5.482	1	power pop
SOAIPGL12AB01837A3	Rewind	2008	0.447135796	ARID1TK1187FB4CFB8	357852	138.97098	0.537	127.721	76.455	4	2	-14.927	1	pop rock
SOAIQBP12AB01899F4	You've Never Been Right - (Live In Boston_ MA 2008)	2009	0.334706549	AROLDZG1187FB50AFB	565234	165.38077	0	165.381	115.007	1	7	-14.682	1	sludge metal
SOAIURX12A67020F3B	Mine Again	2005	NA	ARKSZW81187B9B695D	9859	241.65832	0.148	228.27	131.761	4	3	-9.635	1	dance pop
SOAIWTO12A8C1419E7	LOVESICK - Obsession in A3/4 Time	0	NA	ARWNRBH1187B9B7E68	314826	172.30322	0.577	172.303	167.559	4	2	-18.226	1	smooth jazz
SOAJDNN12AB01852E5	Novakane	0	NA	ARJFBZ41187FB560A0	465560	247.30077	0.135	231.091	88.264	4	1	-4.931	1	reggae
SOAJEOO12A8C13A2FF	Decir Adios	1999	0.371458477	ARB5S4L1187FB4AD20	154404	269.97506	0.253	258.955	84.631	5	1	-8.704	0	male vocalist
SOAJFUR12A8C13C9CD	Over And Over	1990	0.433005077	ARLF0QY1187FB4FDCC	216817	206.18404	0	201.967	174.395	4	7	-11.429	1	power metal
SOAJKRD12A8C138AAF	Dont Push Me Away	0	0.419674279	ART62WC1187FB47E80	295705	289.74975	0	278.018	122.038	1	10	-6.937	0	gangster rap
SOAJLLN12AB0184718	The Other Side	2009	NA	ART9GX11187B9B0EDC	519314	47.28118	0.194	44.756	64.101	1	6	-8.878	0	pop rock
SOAJLWB12CF5828932	On The Wing	2008	NA	AR0WLH6119B8669027	542335	301.16526	0.102	288.641	115.02	4	10	-6.445	1	synthpop
SOAJMYR12A6D4F52FE	Pedazo De Idiota	0	NA	ARPPTNG11F50C482A3	83171	189.46567	0	183.832	151.984	1	4	-5.154	1	folk
SOAJTFZ12AB0186524	Noche Eterna	0	0.612861095	AR21EJD1187FB3B9A9	764876	197.72036	0	197.72	120.546	1	10	-8.184	0	ranchera
SOAJUIE12A6D4FAC25	Broad Daylight - The BBC Sessions [Top Gear 17/3/69]	0	0.215080319	ARC70XM1187FB4D5B0	43181	197.56363	0.206	193.242	114.168	1	4	-12.473	1	blues-rock
SOAJVDQ12A6D4FA38B	Attic Room	2003	0.639248489	ARRJNTE1187FB44E12	234413	188.94322	0	183.542	99.077	4	7	-7.549	1	trip hop
SOAJXVE12A6D4F5749	Supervisor (Instrumental) (edition Tromo/RA1/4ckbank)	0	NA	ARQZ3MW1187B99C9B1	78305	251.37587	0	246.259	119.91	5	7	-2.911	1	hip hop
SOAJZJM12A6D4FA033	The World Is Waiting For The Sunrise	0	0.405115722	ARGDLJR1187B98D048	50589	173.73995	0.206	167.12	119.763	4	2	-10.713	1	chanson
SOAKAIG12A8AE46D63	Studio Gangster	1993	NA	ARV4I6F1187FB4D595	347112	245.99465	0	227.561	165.779	4	6	-6.565	0	hip hop
